ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00001;011;63734303570,1947;1;-0,1745329;1;204;1140,242;1137,789;1138,531;1139,883;
00001;011;63734303572,6214;0;0,08726647;0;205;1142,669;1140,472;1141,328;1142,374;
00001;011;63734303574,9279;0;0,08726647;0;206;1144,975;1142,892;1143,706;1144,733;
00001;011;63734303577,3978;1;-0,1745329;1;207;1147,445;1145,305;1146,094;1147,165;
00001;011;63734303580,0164;0;0,1396263;0;208;1150,064;1147,807;1148,661;1149,773;
00001;011;63734303582,6615;0;0,2268928;0;209;1152,709;1150,358;1151,328;1152,398;
00001;011;63734303585,5679;0;0,1396263;0;210;1155,615;1153,001;1153,774;1154,783;
00001;011;63734303589,5801;0;0,06981317;0;211;1159,628;1156,072;1157,764;1159,25;
00001;011;63734303592,208;0;0,08726647;0;212;1162,255;1159,995;1160,857;1161,976;
00001;011;63734303594,8125;1;-0,1745329;1;213;1164,86;1162,588;1163,368;1164,579;
00001;011;63734303597,9053;0;0,1047198;0;214;1167,953;1165,111;1165,997;1167,672;
00001;011;63734303601,5699;1;0;1;215;1171,617;1168,224;1169,015;1170,231;
00001;011;63734303604,4408;1;-0,1047198;1;216;1174,488;1171,796;1172,71;1174,006;
00001;011;63734303607,3548;0;0,06981317;0;217;1177,402;1174,779;1175,909;1177,089;
00001;011;63734303610,1045;0;0,08726647;0;218;1180,152;1177,745;1178,592;1179,803;
00001;011;63734303613,5571;0;-0,08726647;0;219;1183,604;1180,466;1181,756;1183,321;
00001;011;63734303616,7063;0;0,1396263;0;220;1186,754;1183,877;1184,967;1186,384;
00001;011;63734303620,3241;1;-0,2268928;1;221;1190,371;1187,049;1187,968;1189,901;
00001;011;63734303625,4451;1;-0,1745329;1;222;1195,493;1192,94;1193,764;1195,205;
00001;011;63734303627,9805;1;-0,2268928;1;223;1198,027;1195,83;1196,613;1197,664;
00001;011;63734303630,5124;0;-0,06981317;0;224;1200,559;1198,32;1199,125;1200,203;
00001;011;63734303634,2662;1;0,06981317;1;225;1204,314;1200,804;1201,811;1202,96;
00001;011;63734303639,4582;1;-0,1047198;1;226;1209,506;1204,782;1205,65;1209,214;
00001;011;63734303642,4011;1;-0,08726647;1;227;1212,448;1209,793;1210,788;1212,162;
00001;011;63734303645,5292;0;0,1396263;0;228;1215,577;1212,759;1213,811;1215,267;
00001;011;63734303648,3553;0;0,1745329;0;229;1218,403;1215,89;1216,8;1218,16;
